id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,feature,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1601432,2026-09-01T00:06:32.358205Z,2026-09-01,en-US,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,susanw12979,Message body of certain email is empty,https://support.mozilla.org/questions/1601432,os:android,Android,,22.0,,m:gmail;m:fastmail,,,,0,false,,False,
1601450,2026-09-01T02:41:14.371741Z,2026-09-01,en-US,customization,customization;thunderbird-android;,y4ggzbbz59,Trying to change my mail to,https://support.mozilla.org/questions/1601450,os:other,iOS,,,,m:microsoftemail,,,,1,true,7.92,False,
1601620,2026-09-01T22:33:12.753747Z,2026-09-01,en-US,accessibility,accessibility;thunderbird-android;,trevorwhatmore,"e-mails won't send. They just remain in outbox. Thunderbird for Android. smtp: smtp.mail.yahoo.co.uk, Security: SSL/TLS,",https://support.mozilla.org/questions/1601620,os:android,Android One UI 8.5,,22.0,,m:yahooemail,,proto:smtp;proto:oauth,,3,true,0.05,False,
1601947,2026-09-03T13:30:57.998992Z,2026-09-03,en-US,contacts,android;thunderbird-android;contacts;,hennie.schoeman,Import contacts into Thunderbird on Android,https://support.mozilla.org/questions/1601947,os:android,Android,,22,,,feat:addressbook;feat:import_export,,,1,true,2.0,True,platform34
1601969,2026-09-03T14:41:16.515893Z,2026-09-03,en-US,connectivity,android;thunderbird-android;connectivity;,diamondcleric,Can't get out going server on cell to connect,https://support.mozilla.org/questions/1601969,os:android,android,,version 22.0,,m:gmail;m:spectrum,,,,3,true,1.31,True,diamondcleric
1601974,2026-09-03T15:10:34.919103Z,2026-09-03,en-US,connectivity,android;thunderbird-android;connectivity;,mhdsd78,Push notifications delayed when inboxes are unified.,https://support.mozilla.org/questions/1601974,os:android,Android,,22.0,,m:gmail;m:microsoftemail,feat:notifications,,,0,false,,False,
1602040,2026-09-03T20:57:09.150339Z,2026-09-03,en-US,customization,android;customization;thunderbird-android;,nickatherton1,Show remote images automatically,https://support.mozilla.org/questions/1602040,os:android,Android,,22.0,,,,,,3,true,2.02,True,platform34
1602107,2026-09-04T04:53:48.088961Z,2026-09-04,en-US,accessibility,accessibility;thunderbird-android;,AnalogAlien,What is the email asking me to do??,https://support.mozilla.org/questions/1602107,os:other,iOS,,,,,,,,1,true,7.63,False,
1602183,2026-09-04T14:36:46.082611Z,2026-09-04,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,eugenstoie,All emails are empty,https://support.mozilla.org/questions/1602183,,,,22.0,,,,,,0,false,,False,
1602435,2026-09-06T02:05:12.866984Z,2026-09-06,en-US,send-and-receive-email,thunderbird-android;send-and-receive-email;,maria52,incoming emails don't display in Inbox on android,https://support.mozilla.org/questions/1602435,os:android,Android Mozilla,,22,,,,,,0,false,,False,
1602568,2026-09-06T20:57:36.738317Z,2026-09-06,en-US,junk-mail-and-spam,thunderbird-android;junk-mail-and-spam;,lucky67,Lost email moved from spam,https://support.mozilla.org/questions/1602568,os:android,LineageOS version 23.2 /Android 16,,22.0,,m:gmail;m:microsoftemail,feat:junk,,,2,true,15.75,False,
1603025,2026-09-09T04:45:39.342570Z,2026-09-09,en-US,email-and-messaging,android;email-and-messaging;thunderbird-android;,yathish.s1974,Thunderbir mail,https://support.mozilla.org/questions/1603025,os:android,Android,,10.200.162.111,162,,,,,0,false,,False,
