id,created,created_date,locale,topic,tags,creator,title,question_url,os,os_raw,macos_release,tb_version,tb_version_major,mail_provider,protocol,av,num_answers,is_answered,first_answer_hours,is_solved,solved_by
1432573,2023-12-01T00:12:52.154218Z,2023-12-01,en-US,other,other;,bill328,Email Dates,https://support.mozilla.org/questions/1432573,,,,,,,,,1,true,4.73,False,
1432575,2023-12-01T00:18:12.734865Z,2023-12-01,en-US,other,other;,ian208,Updating server setting in Thunderbird reverts with restart (win10),https://support.mozilla.org/questions/1432575,os:windows,,,,,,proto:smtp,,4,true,4.62,True,ian208
1432576,2023-12-01T00:25:57.635661Z,2023-12-01,en-US,other,other;,waleed.smari,Unable to download my emails to Thunderbird client on my laptop,https://support.mozilla.org/questions/1432576,,,,,,m:yahooemail,proto:pop,,0,false,,False,
1432579,2023-12-01T00:54:46.401712Z,2023-12-01,en-US,other,other;,Stroh5885,Problem with filters on Thunderbird,https://support.mozilla.org/questions/1432579,,,,,,,,,1,true,3.93,False,
1432582,2023-12-01T01:49:25.398602Z,2023-12-01,en-US,installation-and-updates,download-and-install_1;,skorion,"C/Windows drive wiped, need to recover my emails",https://support.mozilla.org/questions/1432582,,,,,,,,,2,true,11.45,True,davidsk
1432586,2023-12-01T03:02:49.617811Z,2023-12-01,es,other,other;,roegomez,Asunto: Problema con el formato HTML en Thunderbird - ¿Puedo compartir el código?,https://support.mozilla.org/questions/1432586,,,,,,,,,1,true,20.54,False,
1432587,2023-12-01T03:19:06.697198Z,2023-12-01,en-US,other,other;,71bison,no incoming messages,https://support.mozilla.org/questions/1432587,,,,,,m:gmail,,,1,true,1.4,False,
1432590,2023-12-01T06:15:14.289623Z,2023-12-01,en-US,other,other;,CRYSTALONICE888,Can someone tell me how to retrieve the contents I lost in the draft folder.,https://support.mozilla.org/questions/1432590,,,,,,,,,1,true,2.1,False,
1432592,2023-12-01T07:32:00.581714Z,2023-12-01,cs,settings,customize;,pracejaro,Automatické přikládání příloh do mailu,https://support.mozilla.org/questions/1432592,,,,,,,,,6,true,2.33,True,luka7
1432593,2023-12-01T08:23:20.396603Z,2023-12-01,it,privacy-and-security,privacy-and-security_1;,enrico.fermo,Proteggere un profilo Thunderbird con password,https://support.mozilla.org/questions/1432593,,,,,,,,,3,true,1.28,False,
1432603,2023-12-01T10:21:30.870584Z,2023-12-01,en-US,calendar,calendar;,bernd.heinen,Thunderbird Calendar,https://support.mozilla.org/questions/1432603,os:windows,,,,,,,,0,false,,False,
1432604,2023-12-01T11:05:07.085172Z,2023-12-01,en-US,settings,customize;,m.spongberg,Settings General Label (Inställningar Allmänt Etikett in swedish),https://support.mozilla.org/questions/1432604,,,,,,,proto:imap,,0,false,,False,
1432607,2023-12-01T11:34:51.203203Z,2023-12-01,en-US,other,other;,bthd,Empty Column,https://support.mozilla.org/questions/1432607,,,,,,,,,2,true,312.35,False,
1432608,2023-12-01T11:53:01.345973Z,2023-12-01,en-US,calendar,calendar;,peter.ganzhorn,Unable to import .ics file that was exported by thunderbird,https://support.mozilla.org/questions/1432608,os:linux,,,,,,,,0,false,,False,
1432610,2023-12-01T12:08:10.207526Z,2023-12-01,en-US,troubleshooting,fix-problems;,YH_Soubriquet,email receive & send problems on multiple accounts after automatic update,https://support.mozilla.org/questions/1432610,os:windows,,,,,m:gmail;m:microsoftemail;m:yahooemail,proto:imap;proto:smtp;proto:oauth,av:avast,7,true,14.01,False,
1432611,2023-12-01T12:17:08.105573Z,2023-12-01,en-US,installation-and-updates,download-and-install_1;,Martÿn,Is it possible to use a shared Gmail inbox with Thunderbird?,https://support.mozilla.org/questions/1432611,,,,,,m:gmail,proto:imap;proto:oauth,,3,true,3.81,False,
1432612,2023-12-01T12:17:49.586862Z,2023-12-01,en-US,other,other;,kaitmmnn,Thunderbird 115.5.1 and Gmail 2023,https://support.mozilla.org/questions/1432612,,,,,,m:gmail;m:microsoftemail,,,2,true,2.59,False,
1432613,2023-12-01T12:27:10.107160Z,2023-12-01,en-US,settings,customize;,cubictetric,Create a folder as a filter action.,https://support.mozilla.org/questions/1432613,,,,,,,,,2,true,11.02,False,
1432614,2023-12-01T12:51:12.008060Z,2023-12-01,en-US,other,other;,sebulba,Folder doesnt display messages,https://support.mozilla.org/questions/1432614,,,,,,,,,0,false,,False,
1432615,2023-12-01T13:17:02.207249Z,2023-12-01,en-US,other,other;,jeffrey.croft,Delete are filtering to local Folder,https://support.mozilla.org/questions/1432615,,,,,,m:gmail,,,1,true,1.7,False,
1432616,2023-12-01T13:22:45.954212Z,2023-12-01,en-US,settings,customize;,steven15,Showing Tasks in Calendar,https://support.mozilla.org/questions/1432616,,,,,,,,,1,true,6.68,True,sfhowes
1432618,2023-12-01T13:53:17.177151Z,2023-12-01,en-US,troubleshooting,fix-problems;,mikezw08,Loss of all folders in Thunderbird,https://support.mozilla.org/questions/1432618,,,,,,,,,3,true,1.37,False,
1432620,2023-12-01T13:56:13.299458Z,2023-12-01,en-US,troubleshooting,fix-problems;,jbowerbir,changing synchronizing settings - what happens to already downloaded messages,https://support.mozilla.org/questions/1432620,,,,,,,proto:imap,,0,false,,False,
1432622,2023-12-01T14:33:59.185142Z,2023-12-01,en-US,other,other;,carol.vd.hall,causing system to loose printers,https://support.mozilla.org/questions/1432622,,,,,,,,,0,false,,False,
1432626,2023-12-01T15:40:18.870434Z,2023-12-01,en-US,other,other;,hilltopbodyshop,emails wont send,https://support.mozilla.org/questions/1432626,,,,,,,,,15,true,0.31,False,
1432628,2023-12-01T16:17:50.956317Z,2023-12-01,en-US,other,other;,yesyves,Getting duplicated messages with Outlook account,https://support.mozilla.org/questions/1432628,os:macos,,macos:sonoma,,,m:gmail;m:microsoftemail,,,5,true,1.01,False,
1432636,2023-12-01T16:56:43.886896Z,2023-12-01,en-US,calendar,calendar;,cwensink,No importable items found when trying to import .ics file into new TB Profile,https://support.mozilla.org/questions/1432636,,,,,,,,,0,false,,False,
1432642,2023-12-01T17:48:21.656247Z,2023-12-01,it,other,other;needsinfo;,sauro.travaglioli,6 mesi di mail Gmail perse,https://support.mozilla.org/questions/1432642,,,,,,m:gmail,,,2,true,0.8,False,
1432648,2023-12-01T18:11:13.379136Z,2023-12-01,en-US,other,other;,jeanbrody,codes showing in emails,https://support.mozilla.org/questions/1432648,,,,,,,,,1,true,7.92,False,
1432650,2023-12-01T18:26:09.828972Z,2023-12-01,en-US,other,other;,cporan,Archive is not working properly.,https://support.mozilla.org/questions/1432650,os:windows,,,,,,,,1,false,,False,
1432652,2023-12-01T18:37:27.424505Z,2023-12-01,en-US,calendar,calendar;,47rvd7ddfz,How to sync Thunderbird Calendar with CALENDAR on Imac,https://support.mozilla.org/questions/1432652,,,,,,,,,1,true,1.33,False,
1432653,2023-12-01T18:38:34.103140Z,2023-12-01,en-US,other,other;,lbmann,Mail delivery failed: returning message to sender,https://support.mozilla.org/questions/1432653,,,,,,,,,1,true,4.38,False,
1432654,2023-12-01T18:42:33.273662Z,2023-12-01,en-US,installation-and-updates,download-and-install_1;,joshbenin,Thunderbird 115 - Local Folders missing.,https://support.mozilla.org/questions/1432654,,,,,,,,,0,false,,False,
1432655,2023-12-01T18:43:00.478150Z,2023-12-01,en-US,settings,customize;,mspiegel,suggestions to make choosing text color easier,https://support.mozilla.org/questions/1432655,,,,,,,,,3,true,1.22,True,MattAuSupport
1432656,2023-12-01T18:43:06.606420Z,2023-12-01,en-US,privacy-and-security,privacy-and-security_1;,dvd.kvd,Changed password in Juno pop mail & cannot get Thunderbird to download my email anymore,https://support.mozilla.org/questions/1432656,,,,,,,proto:pop,,4,true,1.28,True,dvd.kvd
1432657,2023-12-01T18:45:54.644712Z,2023-12-01,es,troubleshooting,fix-problems;,spicapan,josé  maría,https://support.mozilla.org/questions/1432657,,,,,,,proto:imap;proto:pop,,1,true,4.67,False,
1432663,2023-12-01T19:20:00.022211Z,2023-12-01,en-US,other,other;,rjwood920,Unable to send emails,https://support.mozilla.org/questions/1432663,,,,,,m:verizon,proto:smtp,,1,true,0.53,False,
1432667,2023-12-01T19:57:47.550887Z,2023-12-01,it,troubleshooting,fix-problems;needsinfo;,studio.ingsaba,thunderbird mal funzionante in windows 11,https://support.mozilla.org/questions/1432667,os:windows,,,,,m:gmail,,,1,true,16.49,False,
1432669,2023-12-01T20:04:30.285637Z,2023-12-01,en-US,other,other;,Jerryser,Suddenly Thuinderbird stopped recognizing my password or I lost my password.  How can I recover my password.  I've looke,https://support.mozilla.org/questions/1432669,,,,,,,,,1,true,2.9,False,
1432671,2023-12-01T20:17:52.272356Z,2023-12-01,en-US,troubleshooting,fix-problems;,kotarmar,komunikat przy próbie wyslania wiadomości,https://support.mozilla.org/questions/1432671,,,,,,,,,0,false,,False,
1432673,2023-12-01T20:59:44.316413Z,2023-12-01,en-US,settings,customize;,lotsofjoy,Is there a way to hide the subfolders other than inbox for gmail?,https://support.mozilla.org/questions/1432673,,,,,,m:gmail,,,9,true,1.93,True,sfhowes
1432674,2023-12-01T21:04:06.861602Z,2023-12-01,en-US,other,other;,peter.sak,Can not get  my e-mail on Thunderbird at all,https://support.mozilla.org/questions/1432674,,,,,,,,,1,true,1.88,False,
1432680,2023-12-01T22:18:59.793687Z,2023-12-01,it,other,other;,sauro.travaglioli,6 mesi di mail perse,https://support.mozilla.org/questions/1432680,,,,,,,proto:imap,,5,true,9.05,False,
1432683,2023-12-01T22:28:57.541263Z,2023-12-01,en-US,privacy-and-security,privacy-and-security_1;,glrider7,changing password in Thunderbird,https://support.mozilla.org/questions/1432683,,,,,,,,,1,false,,False,
1432687,2023-12-01T22:55:01.602850Z,2023-12-01,en-US,troubleshooting,fix-problems;,joulellis04,Downloading entire inbox,https://support.mozilla.org/questions/1432687,,,,,,,,,1,true,44.56,False,
1432688,2023-12-01T23:26:35.223939Z,2023-12-01,en-US,privacy-and-security,privacy-and-security_1;,kairos422,Why do I have to reenter all my details is this a scam,https://support.mozilla.org/questions/1432688,,,,,,,,,1,true,20.82,False,
1432689,2023-12-01T23:32:40.322042Z,2023-12-01,en-US,settings,customize;,Onlyforquestions,How do I stop collapsed threads from expanding when I return to a mail folder?,https://support.mozilla.org/questions/1432689,,,,,,,,,0,false,,False,
1432692,2023-12-02T01:59:16.811276Z,2023-12-02,en-US,troubleshooting,fix-problems;,sonjonev,Thunderbird Primary Password Help,https://support.mozilla.org/questions/1432692,,,,,,m:bigpond,,,2,true,17.59,False,
1432693,2023-12-02T02:27:20.032768Z,2023-12-02,en-US,installation-and-updates,download-and-install_1;,spaceknight2,Unable to install addons in Thunderbird 115,https://support.mozilla.org/questions/1432693,os:linux,,,,,,,,10,true,9.99,False,
1432695,2023-12-02T04:37:32.379864Z,2023-12-02,en-US,settings,customize;,rjp7,overi-ride yahoo spam filter,https://support.mozilla.org/questions/1432695,,,,,,m:yahooemail,,,2,true,4.62,False,
1432698,2023-12-02T05:50:24.512277Z,2023-12-02,en-US,troubleshooting,fix-problems;,tahmoor223,When I click (compose) 'New Message' the new message window auto minimizes to the Task Bar,https://support.mozilla.org/questions/1432698,os:windows,,,,,,,,4,true,13.63,True,tahmoor223
1432702,2023-12-02T08:39:42.239594Z,2023-12-02,en-US,troubleshooting,fix-problems;,tml1988,Thunderbird crashes on startup,https://support.mozilla.org/questions/1432702,,,,,,,,,3,true,1.08,False,
1432703,2023-12-02T08:44:02.234595Z,2023-12-02,en-US,troubleshooting,fix-problems;,andreas.hagmeier,"Thunderbird hangs, when trying to add a hyperlink to a graphic",https://support.mozilla.org/questions/1432703,,,,,,,,,1,true,1.03,False,
1432704,2023-12-02T08:58:15.517581Z,2023-12-02,en-US,troubleshooting,fix-problems;tb115readstatus;,woodringer,Since the new edition was launched when going to look at newly in emails they do not always instantly go from bold to no,https://support.mozilla.org/questions/1432704,,,,,,,,,2,true,123.71,False,
1432707,2023-12-02T09:33:58.298002Z,2023-12-02,tr,other,other;,aktepe6035,lokal folderlar kayboldu,https://support.mozilla.org/questions/1432707,,,,,,,,,2,true,5.81,True,aktepe6035
1432709,2023-12-02T10:18:39.639117Z,2023-12-02,en-US,other,other;,bondts31,e-mail,https://support.mozilla.org/questions/1432709,,,,,,,,,1,true,0.2,False,
1432711,2023-12-02T11:05:33.409812Z,2023-12-02,en-US,troubleshooting,fix-problems;,akashk1,Mail Address Auto Suggestion,https://support.mozilla.org/questions/1432711,,,,,,,,,2,true,2.46,False,
