id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version,firefox_version
1596244,2026-08-02T15:40:36.457677Z,2026-08-02T20:07:23.307228Z,en-US,thunderbird-android,After installing Thunderbird for android it only show the outbox for all my accounts. How can I see the inbox ??Thank you. Axel,True,1836277.0,platform34,False,1836277.0,1836277;,email-and-messaging,email-and-messaging;thunderbird-android;,thyndx,<p>After installing Thunderbird for android it only shows the outbox for all my accounts. How can I see what's in the inbox ?? Thank you. Axel </p>,thyndx;platform34;,False,False,False,;solver_id:2874416;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:153.0) Gecko/20100101 Firefox/153.0;tb_version:21.0;os:Android 16;sanitized_product_version:,1,1,1,,,,Android 16,21.0,
1596249,2026-08-02T16:26:46.082641Z,2026-08-02T18:10:38.579093Z,en-US,thunderbird-android,Cant Empty Trash,True,1836262.0,platform34,False,1836262.0,1836262;,junk-mail-and-spam,thunderbird-android;junk-mail-and-spam;,eoy1984,"<p>In my Thunderbird client on my tablet (Android), phone (Android), and laptop (Windows 11) over the last week, it has stopped emptying the Trash folder by clicking ""Empty"". Also, across these platforms the Trash folder will no remain synced, while it appears other system folders remain synced. </p><p>As I have not made any client setting changes (prior to troubleshooting this issue), I must assume a recent background change/app update has occured. </p><p>Please advise. </p>",eoy1984;platform34;,False,False,False,";solver_id:7831779;useragent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36;tb_version:21.0;os:17;sanitized_product_version:",1,0,0,,,,17,21.0,
1596299,2026-08-02T21:45:10.271085Z,2026-08-08T06:49:56.520103Z,en-US,thunderbird-android,"How to copy, print or export an email address list",False,,,False,1837546.0,1836407;1837233;1837252;1837546;,contacts,thunderbird-android;contacts;,colinmarsden49,"<p>I need to give or send an ""email name and address list"" to another person. </p>",colinmarsden49;platform34;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 Edg/151.0.0.0;tb_version:140.13.1;sanitized_product_version:",4,0,0,,,,,140.13.1,
1596424,2026-08-03T14:20:12.104975Z,2026-08-03T17:08:07.362938Z,en-US,thunderbird-android,Unable to specify multiple outgoing SMTP servers?,False,,,False,1836457.0,1836457;,customization,customization;thunderbird-android;,sirsalzig,"<p>Whereas on the Thunderbird Desktop software, where each identity on an account can have their own outgoing SMTP server, the Thunderbird for Android app does not have this feature. Why? </p><p>I used the ""Export to Mobile"" feature and got stuck for quite while until i found this out. <a href=""https://support.mozilla.org/en-US/kb/thunderbird-android-import#w_multiple-outgoing-servers-are-not-exported"" rel=""nofollow"">This help article</a> also only mentions this as a fact, but no explanation or anything. Why is there such a feature discrepancy between these versions? Why is there no warning while exporting that this will be an issue? Will this feature ever be added? </p>",sirsalzig;platform34;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 OPR/133.0.0.0;tb_version:21.0;os:Android 16, One UI 8.5;sanitized_product_version:",1,0,0,,,,"Android 16, One UI 8.5",21.0,
1596538,2026-08-04T05:03:34.832569Z,2026-08-04T12:38:21.448229Z,en-US,thunderbird-android,I have a PIXEL 9 and am trying to use Thunderbird For Android and failing to get it working.,False,,,False,1836601.0,1836601;,connectivity,thunderbird-android;connectivity;,robweir,<p>I am not getting ThunderBird for Android to work on my PIXEL 9 android phone.  Version 21.0  Nothing has loaded for a few months.  Not sure what is wrong but I do know Telus uses Google Mail Services and it is a pain inthe ass to logon without their interference.  Might have to resort to setting up my account under Gmail but I do not want to. Frustrated  Robert </p>,robweir;platform34;,False,False,False,";sanitized_product_version:;useragent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36;tb_version:21.0;os:Android 17",1,0,0,,,,Android 17,21.0,
1596544,2026-08-04T06:09:08.485181Z,2026-08-04T06:09:08.485186Z,en-US,thunderbird-android,How Do You Manage Emails Efficiently While Traveling with Thunderbird Android?,False,,,True,,,email-and-messaging,,emilyuk02141,"<p>Hello Thunderbird Community, </p><p>I am exploring better ways to manage emails while working remotely and traveling. A reliable email app helps a lot when handling updates, planning tasks, and staying connected while away from the office. </p><p>I am interested in learning how other Thunderbird Android users organize their emails, notifications, and accounts for better productivity. </p><p>While planning travel-related information for Dubai, I also created a guide about local transportation options that may help visitors and daily commuters: </p><p><a href=""https://carliftservicesdubai.ae/"" rel=""nofollow"">https://carliftservicesdubai.ae/</a> </p><p>My question for the community: </p><p>What Thunderbird Android settings or features do you recommend for managing emails efficiently while traveling? </p><p>Do you use any specific notification settings, folder organization methods, or account management tips? </p><p>Thanks for sharing your experience. </p>",emilyuk02141;,False,True,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36;tb_version:17.0;sanitized_product_version:17.0",0,0,0,,,,,17.0,
1596622,2026-08-04T16:26:28.153949Z,2026-08-04T18:32:54.355253Z,en-US,thunderbird-android,Debbuger question,False,,,False,1836705.0,1836705;,app-crash,android;thunderbird-android;app-crash;,ahtlez,"<p>I am experiencing an issue where the built-in debugging features in Thunderbird for Android are not working as expected. I am trying to troubleshoot an issue, but the debugger is failing to generate or export useful information. Steps to Reproduce:Open Thunderbird for Android and navigate to Settings -&gt; General settings -&gt; Debugging.Toggle on Enable debug logging.Replicate the issue I am trying to troubleshoot.Return to the Debugging menu and tap Export logs.Expected Behavior:The app should successfully export a text file containing the local IMAP/POP3 commands, synchronization records, and error outputs. </p><p>contains no useful debugging .The application freezes or crashes as soon as I try to export the logs.Does anyone know if this is a known limitation of the release build, or if there is a specific configuration step I missed to get the debugger working? SpecificationsDevice Model: Samsung SM-A045MOperating System: Android 14 (API 34)Screen Resolution: 720x1465 (60.00 Hz)Available Storage: 25.28 GB free out of 64 GBBattery Level: 97%Memory &amp; Performance StatusSystem Native Memory: 1853.59 MiB Free / 3792.47 MiB TotalApp JVM Heap: 38.51 MiB Used / 64.00 MiB Current Total (512.00 MiB Max Godbless. </p>",ahtlez;platform34;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36;os:Android",1,0,0,,,,Android,,
1596786,2026-08-05T15:21:40.702846Z,2026-08-05T18:01:57.382506Z,en-US,thunderbird-android,Email downloads but cannot be opened,False,,,False,1836937.0,1836937;,app-crash,android;thunderbird-android;app-crash;,0835567590,<p>Emails download to inbox in the app but the app closes when attempting to open an email </p>,0835567590;platform34;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Mobile Safari/537.36;tb_version:21.1;os:Android;sanitized_product_version:;kb_visits_prior:[""/en-US/kb/gmail-thunderbird-android""]",1,0,0,,,,Android,21.1,
1596787,2026-08-05T15:21:42.855826Z,2026-08-05T18:01:22.300869Z,en-US,thunderbird-android,Email downloads but cannot be opened,False,,,False,1836935.0,1836935;,app-crash,android;thunderbird-android;app-crash;,0835567590,<p>Emails download to inbox in the app but the app closes when attempting to open an email </p>,0835567590;platform34;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Mobile Safari/537.36;tb_version:21.1;os:Android;sanitized_product_version:;kb_visits_prior:[""/en-US/kb/gmail-thunderbird-android""]",1,0,0,,,,Android,21.1,
1596815,2026-08-05T18:14:52.060025Z,2026-08-05T19:09:07.939007Z,en-US,thunderbird-android,"Submitted request for help reinstalling my e mail accounts, but left no way to contact me use [redacted] @gmail.com or call at [redacted from public]",False,,,False,,,email-and-messaging,android;email-and-messaging;thunderbird-android;,jelly1kjk,<p>See original submission </p>,jelly1kjk;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36;tb_version:?;os:Android;sanitized_product_version:",0,0,0,,,James,Android,?,
