id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1526611,2025-08-01 21:15:40 -0700,2025-08-01 21:38:03 -0700,en-US,thunderbird-android,Wrong email folder,False,,,False,1753463.0,1753463;,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,naturalp,<p>I have two emails addresses both on same domain. I sent an email from one on my laptop but it shows in the sent folder from the other one on android with the correct sent address..🙈 Why?..how?.. </p>,naturalp;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36;os:Android;kb_visits_prior:[""/en-US/kb/thunderbird-android-import"", ""/en-US/kb/configure-push-email-thunderbird-android""]",1,0,0,,,
1526613,2025-08-01 21:20:47 -0700,2025-08-01 21:20:47 -0700,en-US,thunderbird-android,How to add folder,False,,,False,,,email-and-messaging,android;thunderbird-android;email-and-messaging;,naturalp,<p>I can see my folders which were created on my laptop before importing to android but can't work out how to add a new one on android </p>,naturalp;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36;os:Android;kb_visits_prior:[""/en-US/kb/thunderbird-android-import"", ""/en-US/kb/configure-push-email-thunderbird-android""]",0,0,0,,,
1527033,2025-08-04 03:36:09 -0700,2025-08-10 00:43:45 -0700,en-US,thunderbird-android,"Since the installation I'm having trouble sending emails. Do I have to set something up to make the outbox work? I have installed the app and impprted all my emails via QR code. The inbox has synced, but the sending function is not working at all.",False,,,False,1755239.0,1755239;,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,ivana392,<p>I'd be grateful for your advice how to fix this bug. Thank you! </p>,ivana392;adnankhanaladin;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36;os:Android;kb_visits_prior:[""/en-US/kb/thunderbird-android-8-faq""]",0,0,0,,,
1527099,2025-08-04 09:42:03 -0700,2025-08-07 15:37:59 -0700,en-US,thunderbird-android,Account Icon Photos in Thunderbird Android,False,,,False,1754779.0,1754779;,account-management,android;thunderbird-android;account-management;,Lizzardicus.Spork,"<p>Can we PLEASE have the ability to use/customize account icon photos on Thunderbird Android, instead of just the letters/text of the account name??? Being able to use/have photos there helps more with which account we're looking at! For example, with me, all my accounts start with ""LI"" 😅🫠🙃 so having the photo icons IN ADDITION to the color options would be GREAT!!!!! 😁🙏🙏 Attaching photo of what I'm talking about. THANK YOU!!!!!! 😁🙏🙏🙏🙏🙏🙏 </p>",Lizzardicus.Spork;plwt;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36;os:Android",1,0,0,,,
1527294,2025-08-05 06:53:59 -0700,2025-08-05 06:53:59 -0700,en-US,thunderbird-android,subfolder updating mail impossible,False,,,False,,,send-and-receive-email,android;thunderbird-android;send-and-receive-email;,informatique1,<p>Hi I use thunderbird on android on a redmi pro a after the last update i can't update and see the mails.  Thank's for helping. </p>,informatique1;,False,False,False,;useragent:Mozilla/5.0 (Android 12; Mobile; rv:141.0) Gecko/141.0 Firefox/141.0;os:Android,0,0,0,,,
1527312,2025-08-05 09:14:24 -0700,2025-08-15 10:30:08 -0700,en-US,thunderbird-android,Mail on Android (desktop account hub),False,,,False,1757142.0,1754381;1757142;,account-management,thunderbird-android;account-management;,bjorn.hagelby,<p>Hi I have had a Samsung-Xcover and now a Samsung S1. In the first one I had Thunderbird with two accounts that worked good and also importet mails from the mailboxes in my computer (not Firefox). Now I'm trying to get the two acounts visible on my new phone but only one appears. When adding a new account the app is circeling without stopping. That one that are ok is: info@orsamoraskating.com That one I want to add is: bjorn@hantverkstan.se </p><p>Is there a possibility to do the settings manually? I got all the settings. </p><p>BR </p><p>Björn Hagelby Mora/Sweden </p>,bjorn.hagelby;Yu5tiqX9og;wsmwk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",2,0,1,,,wsmwk
1527362,2025-08-05 13:49:05 -0700,2025-08-07 10:25:12 -0700,en-US,thunderbird-android,Thunderbird for android restarts when opening a threaded email - solved!,False,,,False,1754718.0,1754718;,app-crash,android;thunderbird-android;app-crash;,Nughtwish76,"<p>Hi. I'm on the latest Thunderbird Beta for Android. I have recently received some emails from a university (probably sent from Outlook), containing a couple of attachments (signatures), and the moment I click to open any of them, Thunderbird just restarts. The messages can be opened easily from the Gmail app or from the GMX mail app. Any idea? </p><p>LE: just updated the app and the problem is gone, I suppose I'm not the only one who noticed it. Thank you </p>",Nughtwish76;plwt;,False,False,False,;os:Android;useragent:Mozilla/5.0 (Android 15; Mobile; rv:143.0) Gecko/143.0 Firefox/143.0,1,0,0,,,Nughtwish76
1527376,2025-08-05 15:08:38 -0700,2025-08-10 00:45:51 -0700,en-US,thunderbird-android,Cannot send email from Thunderbird for Spectrum account,False,,,False,1755240.0,1755240;,send-and-receive-email,thunderbird-android;send-and-receive-email;,kattaway,"<p>I cannot send email from my Charter Spectrum account from my Thunderbird app on my Samsung Galaxy S24. I CAN send when logged into my Spectrum account on a computer. </p><p>My outgoing settings, as per Spectrum, on my phone are: </p><pre>  Outgoing server: <a href=""http://mobile.charter.net"" rel=""nofollow"">mobile.charter.net</a>   Port: 587   Encryption: SSL/TLS   Requires authentication: Yes </pre> <p>Error message: Server error, AUP#Oct-1130 </p><p>Spectrum support said the error is NOT on their end. Please help. </p>",kattaway;adnankhanaladin;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0;os:Android UI 7.0 | Thunderbird 10.0;kb_visits_prior:[""/en-US/kb/thunderbird-android-import"", ""/en-US/kb/thunderbird-android-8-faq"", ""/en-US/kb/getting-started-thunderbird-android""]",0,0,0,,,
1527402,2025-08-05 19:28:49 -0700,2025-08-05 19:28:49 -0700,en-US,thunderbird-android,Outgoing Server Settings failed,False,,,False,,,connectivity,thunderbird-android;connectivity;,mgs5,"<p>I am attempting to set up TB10.1 on Android 15. The above response is followed by: Network error - Connection reset. I have been using TB on Win11 and applied the same settings. <a href=""http://mailx.freeparking.co.nz"" rel=""nofollow"">mailx.freeparking.co.nz</a> Port 465 SSL/TLS Encrypted Pw ""my sign in name"". The incoming server settings seem to be OK. Thanks mgs </p>",mgs5;,False,False,False,;useragent:Mozilla/5.0 (X11; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0,0,0,0,,,
1528055,2025-08-08 17:50:46 -0700,2025-08-08 17:50:46 -0700,en-US,thunderbird-android,Email Address book,False,,,False,,,contacts,android;thunderbird-android;contacts;,bigbuz,"<p>Please add an auto fill function and address book to future thunderbird android email iterations. Collect incoming, non scam names and addresses as email comes in. Use these to auto complete outgoing emails, as the desktop version does...at least my desktop version does. This would be so helpful to me. I use my phone to do emails while I am travelling. Having auto search-fill would be very helpful in this situation where fumbling thru past emails to find an email address is very frustrating.  Cheers for your product. I do like it which is why I have it on both my phone and desktop. Thanks and regards Steve </p>",bigbuz;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36;os:Android",0,0,0,,,
